19207|57 VATI.4 EJ4|BIOLOGIA. INTEGRACION CONTINUIDAD||2424|BIOLOGIA|ATENEO||1987||
14452|57 VATTI EJ1|BIOLOGIA. LA DIVERSIDAD||2424|BIOLOGIA|ATENEO||1982||BAJA POR EXPURGO
16270|57 VATTI EJ2|BIOLOGIA. LA DIVERSIDAD||2424|BIOLOGIA|ATENEO||1982||
17454|57 VATTI EJ3|BIOLOGIA. LA DIVERSIDAD||2424|BIOLOGIA|ATENEO||1982||
17972|57 VATTI|BIOLOGIA||2424|BIOLOGIA|||1990||
17456|57 VATTO EJ2|BIOLOGIA. LOS ORGANISMOS VIVIENTES||2424|BIOLOGIA|ATENEO||1980||
6846|U 57 VIL EJ2|BIOLOGIA||2425|BIOLOGIA|EUDEBA||1961||
6847|U 57 VIL EJ3|BIOLOGIA||2425|BIOLOGIA|EUDEBA||1961||
8560|U 57 VIL EJ4|BIOLOGIA||2425|BIOLOGIA|EUDEBA||1961||
12789|U 57 VIL EJ5|BIOLOGIA||2425|BIOLOGIA|EUDEBA||1961||
12790|U 57 VIL EJ6|BIOLOGIA||2425|BIOLOGIA|EUDEBA||1961||
12791|U 57 VIL EJ7|BIOLOGIA||2425|BIOLOGIA|EUDEBA||1961||
13966|U 57 VIL EJ8|BIOLOGIA||2425|BIOLOGIA|EUDEBA||1961||BAJA POR EXPURGO 27-06-05
13981|U 57 VIL EJ9|BIOLOGIA||2425|BIOLOGIA|EUDEBA||1961||
13953|57 ZAR.1 EJ1|BIOLOGIA 1||1445|BIOLOGIA|PLUS ULTRA||1981||
14453|57 ZAR.1 EJ3|BIOLOGIA 1||1445|BIOLOGIA|PLUS ULTRA||1981||DETERIORO
17458|57 ZAR.1 EJ4|BIOLOGIA 1||1445|BIOLOGIA|PLUS ULTRA||1981||
20292|57 ZAR.1 EJ5|BIOLOGIA 1||1445|BIOLOGIA|PLUS ULTRA||1981||
17992|57 ZAR.1 EJ6|BIOLOGIA 1||1445|BIOLOGIA|PLUS ULTRA||1981||
17993|57 ZAR.1 EJ7|BIOLOGIA 1||1445|BIOLOGIA|PLUS ULTRA||1981||
18696|57 ZAR.1 EJ8|BIOLOGIA 1||1445|BIOLOGIA|PLUS ULTRA||1981||
13957|57 ZAR.2 EJ2|BIOLOGIA II||1445|BIOLOGIA|PLUS ULTRA||1981||
14458|57 ZAR.2 EJ4|BIOLOGIA II||1445|BIOLOGIA|PLUS ULTRA||1981||
17459|57 ZAR.2 EJ5|BIOLOGIA II||1445|BIOLOGIA|PLUS ULTRA||1981||
19116|57 ZAR.2 EJ6|BIOLOGIA II||1445|BIOLOGIA|PLUS ULTRA||1981||
14457|57 ZAR.3 EJ2|BIOLOGIA III||1445|BIOLOGIA|PLUS ULTRA||1981||
17863|57 ZAR.3 EJ5|BIOLOGIA III||1445|BIOLOGIA|PLUS ULTRA||1981||
17911|57 ZAR.3 EJ6|BIOLOGIA III||1445|BIOLOGIA|PLUS ULTRA||1981||
20433|57 ZAR.3 EJ7|BIOLOGIA III||1445|BIOLOGIA|PLUS ULTRA||1981||baja por expurgo 24-06-05
14449|57 ZAR.4 EJ1|BIOLOGIA IV||1445|BIOLOGIA|PLUS ULTRA||1981||POR PERDIDA DEL SOCIO REEMPLAZ
17461|57 ZAR.4 EJ2|BIOLOGIA IV||1445|BIOLOGIA|PLUS ULTRA||1981||
17975|57 ZART.3 EJ1|BIOLOGIA III||1445|BIOLOGIA|PLUS ULTRA||1992||BAJA POR EXTRAVIO SOC.11344 LU
21018|57 ZART.3 EJ3|BIOLOGIA III||1445|BIOLOGIA|PLUS ULTRA||1992||
17398|57 ZARB EJ1|BIOLOGIA I||1445|BIOLOGIA|PLUS ULTRA||1990||
17699|57 ZARB EJ2|BIOLOGIA I||1445|BIOLOGIA|PLUS ULTRA||1990||
14523|57 VATB.1|CIENCIAS BIOLOGICAS I||2426|CIENICAS BIOLOGICAS|ATENEO||1982||
14448|57:5 ZAR.1 EJ1|CIENCIAS BIOLOGICAS I||1445|CIENCIAS BIOLOGICAS|PLUS ULTRA||1981||
19068|57:5 ZAR.1 EJ2|CIENCIAS BIOLOGICAS I||1445|CIENCIAS BIOLOGICAS|PLUS ULTRA||1981||
19528|615.32 GUI|GUIA DE ESTUDIOS Y CAPACITACION PARA DIR||2427|DROGAS|RPOVINCIA DE BUENOS AIRES||1977||
13313|57:613 SANB.2 EJ2|BIOLOGIA||2421|BIOLOGIA|TROQUEL||1978||
19348|57:613 VATB|BIOLOGIA E HIGIENE||2424|BIOLOGIA E HIGIENE|ATENEO||1981||
17867|57(03) VAT|DICCIONARIO TERMINOLOGICO DE BIOLOGIA||2426|BIOLOGIA-DICCIONARIO|ATENEO||1985||baja por expurgo 24-06-05
18207|57(09) ASI|BREVE HISTORIA DE LA BIOLOGIA I||374|BIOLOGIA-HISTORIA|EUDEBA||1975||
8875|57(09) CEL|QUE ES LA EVOLUCION BIOLOGICA||2428|BIOLOGIA-HISTORIA|COLUMBA||1967||
8090|57:54 NIEB|BIOQUIMICA GENERAL||2429|BIOQUIMICA GENERAL|UNIVERSIDAD DE CHILE||1965||
7897|57:61 PRI|BIOLOGIA MEDICA||2430|BIOLOGIA MEDICA|INTER-MEDICA||1965||
9828|57.8 HAR|MICROBIOS Y HOMBRES||2431|MICROBIOLOGIA|ACME||1969||
5047|570 SCH|LA BIOMETRIA||2432|BIOLOGIA|EUDEBA||1962||
1198|571 BRO|EL HOMBRE PREHISTORICO||2433|PREHISTORIA|FONDO DE CULTURA ECONOMICA||1955||
15627|571 DAR.2|EL ORIGEN DEL HOMBRE||2434|HOMBRE-ORIGEN|EDAF||1972||
14718|571 MEL|ARQUEOLOGIA ESPANOLA||2435|ARQUEOLOGIA|LABOR||1929||
15666|571 ORI|EL ORIGEN DEL HOMBRE||4|HOMBRE-ORIGEN|SALVAT||1973|84-345-736-9|baja por expurgo 24-06-05
722|571 PER|A TRAVES DE LA PREHISTORIA||2436|PREHISTORIA|ATLANTIDA||1952||
20826|571 PERH|LA HUMANIDAD PREHISTORICA||2437|PREHISTORIA|SALVAT||1970||
16634|571(366) GIO|BRETANA-BARCELONA||2438|PREHISTORIA-BRETANA|ARGOS||1962||
12700|571.1 DARO|EL ORIGEN DE LAS ESPECIES||2439|HOMBRE-ORIGEN|LATINOAMERICANA||1946||
16746|571.1 DARR T1|EL ORIGEN DE LAS ESPECIES||2434|HOMBRE-ORIGEN|||1965||
16747|571.1 DARR T2|EL ORIGEN DE LAS ESPECIES||2434|HOMBRE-ORIGEN|||1965||
19417|572 CASS|ESENCIA Y EFECTO DEL CONCEPTO DE SIMBOLO||2440|ANTROPOLOGIA|FONDO DE CULTURA ECONOMICA||1975||
12749|572 CHAI EJ1|INTRODUCCION A LA ANTROPOLOGIA BIOLOGICA||2441|ANTROPOLOGIA FISICA|HUEMUL||1975||
12750|572 CHAI EJ2|INTRODUCCION A LA ANTROPOLOGIA BIOLOGICA||2441|ANTROPOLOGIA FISICA|HUEMUL||1975||
12751|572 CHAI EJ3|INTRODUCCION A LA ANTROPOLOGIA BIOLOGICA||2441|ANTROPOLOGIA FISICA|HUEMUL||1975||
16215|572 FAB|EL HOMBRE||2442|ANTROPOLOGIA|BRUGUERA||1966||
3098|572 KLU|ANTROPOLOGIA||2443|ANTROPOLOGIA CULTURAL|FONDO DE CULTURA ECONOMICA||1957||
12806|572 MORA EJ1|LA ANTROPOLOGIA FISICA||2444|ANTROPOLOGIA FISICA|EUDEBA||1977||
12807|572 MORA EJ2|LA ANTROPOLOGIA FISICA||2444|ANTROPOLOGIA FISICA|EUDEBA||1977||
16440|85-3 RUE|EL REGRESO AL PAIS DE LAS SOMBRAS LARGAS||2445|ANTROPOLOGIA|EMECE||1974||
16913|572 SCHE EJ1|MUJERES Y HOMBRES||2446|ANTROPOLOGIA|SUDAMERICANA||1950||
18094|572 SCHE EJ2|MUJERES Y HOMBRES||2446|ANTROPOLOGIA|SUDAMERICANA||1950||
15951|572 SPI|EL MUNDO DE LOS CANIBALES||2447|ANTROPOLOGIA|GRIJALBO||1974||
16101|572:910 LEV-STR|TRISTES TROPICOS||2448|ANTROPOLOGIA|EUDEBA|STRAUSS CLAUDE|1970||baja por expurgo 24-06-05
18294|572:98 COL|LA COLONIZACION CULTURAL DE LA AMERICA||2449|ANTROPOLOGIA AMERICANA|DEL SOL||1991||
11891|572.1 AME|FILOGENIA. LA CULTURA ARGENTINA||2450|ANTROPOLOGIA|||1814-1911||
10786|572.1 CAS|ANTROPOLOGIA FILOSOFICA||2451|ANTROPOLOGIA FILOSOFICA|FONDO DE CULTURA ECONOMICA||1968||
5054|572.1 LEG|HISTORIA DE LOS PRIMATES||2452|GENETICA|EUDEBA||1962||
16532|572.1 SCHO|NQUE ES EL HOMBRE?||2453|ANTROPOLOGIA FILOSOFICA|EUDEBA||1979||
16216|572.5 LANG|EL LENGUAJE DEL ROSTRO||2454|ANTROPOLOGIA-SONOMATOLOGIA|LUIS MIRACLE||1965||
17149|572.5 WEI|EL HOMBRE ENFERMO||2455|ANTROPOLOGIA MEDICA|LUIS MIRACLE||1956||
19399|572-9 BARH|EL HOMBRE PREHISTORICO EN EL PAIS VASCO||2456||VASCA EKIN||1953||
15784|R 572.9:008 BIRW V1|INTRODUCCION, CULTURA MATERIAL||2457|ETNOLOGIA|NOVA||1952||
15785|R 572.9:008 BIRW V2|SOCIEDAD Y VIDA ESPIRITUAL||2457|ETNOLOGIA|NOVA||1952||
18324|574.03 ROD|DICCIONARIO ECOLOGICO ILUSTRADO||2458|ECOLOGIA-DICCIONARIO|ESPACIO||1992||
11199|575 AR-ALF|LA HERENCIA BIOLOGICA||2459|HERENCIA|ATLANTIDA||1950||
10274|575 ASI|EL CODIGO GENETICO||2460|BIOLOGIA|SUDAMERICANA||1966||
15782|575 DUBH|EL HILO DE LA VIDA||2461|GENETICA|||1972||
4805|575 GRO|LOS FUNDAMENTOS DE LA EVOLUCION HUMANA||2462|HERENCIA|EUDEBA||1962||
16845|575 OPA|EL ORIGEN DE LA VIDA||2463|EVOLUCION|LOSADA||1947||
18216|575 REI|LA GENETICA, LA REVOLUCION EN LA CIENCIA||2464|GENETICA|SECRETARIA GENERAL||1983||
5066|U 575 ROS|LA HERENCIA HUMANA||2465|HERENCIA|EUDEBA||1960||
16909|575 SCHE|USTED Y LA HERENCIA||2446|HERENCIA|SUDAMERICANA||1946||
4840|575 SIM|EL SENTIDO DE LA EVOLUCION||2466|GENETICA|EDITORIAL UNIVERSITARIA||1961||
4687|U 575 SIN|PRINCIPIOS DE GENETICA||2467|GENETICA|OMEGA||1961||
8524|575 SUT|GENES,ENZIMAS Y ENFERMEDADES HEREDITARIA||2468|HERENCIA|EUDEBA||1966||
15816|575 WINS|LOS SECRETOS DE LA REPRODUCCION||2469|HERENCIA HUMANA|TORAY||1966||
3229|575.1 BEA|LAS BASES FISICAS, QUIMICAS DE LA HERENC||2470|HERENCIA|EUDEBA||1959||
13863|575.11 HAH|EL HOMBRE Y LOS HOMBRES||2471|GENETICA|EMECE||S/E||
4810|576 ARA|LA GENESIS DE LA HUMANIDAD||2472|ORIGEN DE LA VIDA|EUDEBA||1961||
20589|579 BROM|MICROBIOLOGIA||2473|MICROBIOLOGIA|PRENTICE HALL HISPANOAMERICANA||1994||
3534|U 576 DER EJ1|CITOLOGIA GENERAL||2474|BIOLOGIA CELULAR|ATENEO||1960||
6349|U 576 DER EJ2|CITOLOGIA GENERAL||2474|BIOLOGIA CELULAR|ATENEO||1960||BAJA POR EXPURGO 27-06-05
6350|U 576 DER EJ3|CITOLOGIA GENERAL||2475|BIOLOGIA CELULAR|ATENEO||1960||
8570|U 576 DER EJ5|CITOLOGIA GENERAL||2474|BIOLOGIA CELULAR|ATENEO||1960||BAJA POR EXPUGO 27-06-05
17939|U 576 DER EJ5|CITOLOGIA GENERAL||2476|CITOLOGIA GENERAL|ATENEO||1960||
18883|U 576 DER EJ8|CITOLOGIA GENERAL||2475|BIOLOGIA CELULAR|ATENEO||1960||
18678|576 DERF|FUNDAMENTOS DE BIOLOGIA CELULAR Y MOLECU||2474|BIOLOGIA CELULAR|ATENEO||1992||BAJA POR EXPURGO 06/01/06
19689|576 DERF EJ2|FUNDAMENTOS DE BIOLOGIA CELULAR Y MOLECU||2474|BIOLOGIA CELULAR|ATENEO||1992||
8003|576.1 FLAO|ORIGENES DE LA VIDA||2477|VIDA-ORIGEN|TOR||S/E||
13670|576.1 JULO|LOS ORIGENES DE LA VIDA||2478|VIDA-ORIGEN|EUDEBA||1970||
12804|576.3 FIRC EJ1|LA CELULA VIVA||2479|CELULA|UNIVERSITARIA DE BUENOS AIRES||1977||
12805|576.3 FIRC EJ2|LA CELULA VIVA||2479|CELULA|UNIVERSITARIA DE BUENOS AIRES||1977||
13318|576.3 FIRC EJ3|LA CELULA VIVA||2479|CELULA|UNIVERSITARIA DE BUENOS AIRES||1977||
15906|576.1 ROSF|LA FORMACION DEL SER||2465|VIDA-ORIGEN|SUDAMERICANA||1956||
15538|576.3 THOV|LAS VIDAS DE LA CELULA||2480|CELULA|EMECE||1976||
12013|576.8 BAR|MICROBIOLOGIA||2481|MICROBIOLOGIA|HACHETTE||1947||
12013|576.8 BAR.|MICROBIOLOGIA||2481|MICROBIOLOGIA|HACHETTE||1947||
6412|576.8 BAR|MICROBIOLOGIA||2481|MICROBIOLOGIA|HACHETTE||1962||
8510|576.8 LEP|LOS VIRUS||2482|BIOLOGIA|EUDEBA||1964||baja por expurgo 24-06-05
11876|576.8 NIN|GUIA DE TRABAJOS PRACTICOS DE PARASITOLO||2483|PARASITOLOGIA|LOPEZ||1962||
8526|577 ESA|PLANTAS, VIRUS E INSECTOS||2484|PLANTAS|EUDEBA||1966||
20591|577.1 BLA EJ1|QUIMICA BIOLOGICA||2485|BIOLOGIA|ATENEO||1995||
20592|577.1 BLA EJ2|QUIMICA BIOLOGICA||2485|BIOLOGIA|ATENEO||1995||
16987|577.7 MAE|LA MUERTE||2486|MUERTE|TOR||S/E||
20817|579 GUT|MICROORGANISMOS||2487|MICROBIOLOGIA|ORGANIZACION ESTADOS AMERICANO||1976||
12377|579 MORT|TAXIDERMIA. ENTOMOLOGIA. HERBARIOS||2488|TAXIDERMIA-ENTOMOLOGIA|HOBBY||1963||
20818|579 ROD|RELACION HUESPED-PARASITO||2489|MICROBIOLOGIA|ORGANIZACION ESTADOS AMERICANO||1975||
14252|58 CROB|INTRODUCCION A LA BOTANICA||2490|BOTANICA|||1974||
267|58 DEM EJ1|BOTANICA||2400|BOTANICA|CESARINI||1974||
6251|58 DEM EJ6|BOTANICA||2400|BOTANICA|CESARINI||1974||
14868|58 DOM|ATLAS DE BOTANICA||2491|BOTANICA|JOVER||1964||baja por expurgo 24-06-05
5053|58 PIL EJ1|LA ENERGIA VEGETAL||2492|BOTANICA|EUDEBA||1963||
12822|58 PIL EJ2|LA ENERGIA VEGETAL||2492|BOTANICA|EUDEBA||1963||
12823|58 PIL EJ3|LA ENERGIA VEGETAL||2492|BOTANICA|EUDEBA||1963||
12824|58 PIL EJ4|LA ENERGIA VEGETAL||2492|BOTANICA|EUDEBA||1963||
15894|58 PIL EJ5|LA ENERGIA VEGETAL||2492|BOTANICA|EUDEBA||1963||
12281|58 EST-ROD EJ1|BOTANICA||2493|BOTANICA|KAPELUSZ||1965||
12283|58 EST-ROD EJ3|BOTANICA||2493|BOTANICA|KAPELUSZ||1965||baja por expurgo 24-06-05
12825|58 EST-ROD EJ4|BOTANICA||2493|BOTANICA|KAPELUSZ||1965||
12946|58 EST-ROD EJ5|BOTANICA||2493|BOTANICA|KAPELUSZ||1965||
12947|58 EST-ROD EJ6|BOTANICA||2493|BOTANICA|KAPELUSZ||1965||baja por expurgo 24-06-05
12948|58 EST-ROD EJ7|BOTANICA||2493|BOTANICA|KAPELUSZ||1965||
12949|58 EST-ROD EJ8|BOTANICA||2493|BOTANICA|KAPELUSZ||1965||
12950|58 EST-ROD EJ9|BOTANICA||2493|BOTANICA|KAPELUSZ||1965||
12951|58 EST-ROD EJ10|BOTANICA||2493|BOTANICA|KAPELUSZ||1965||
2860|58 IZU|BOTANICA||2494|BOTANICA|ESTRADA||S/E||
4289|58 STR EJ1|TRATADO DE BOTANICA||2495|BOTANICA|MANUELA MARIN||1960||
6302|58 STR EJ2|TRATADO DE BOTANICA||2495|BOTANICA|MANUELA MARIN||1960||
6301|58 STR EJ3|TRATADO DE BOTANICA||2495|BOTANICA|MANUELA MARIN||1960||
4248|58 SAN EJ5|BOTANICA||2496|BOTANICA|TROQUEL||1959||
7463|58 SAN EJ10|BOTANICA||2496|BOTANICA|TROQUEL||1959||BAJA POR DETERIORO
8067|58 SAN EJ13|BOTANICA||2496|BOTANICA|TROQUEL||1959||
10859|58 SAN EJ16|BOTANICA||2496|BOTANICA|TROQUEL||1959||
14246|58 SAN EJ18|BOTANICA||2496|BOTANICA|TROQUEL||1959||BAJA POR EXPURGO 06/01/06
10439|58(09) GUY EJ1|HISTORIA DE LAS FLORES||2497|FLORES-HISTORIA|EUDEBA||1965||
14703|58(09) GUY EJ2|HISTORIA DE LAS FLORES||2497|FLORES-HISTORIA|EUDEBA||1965||
12276|581 BOT-PER EJ1|BIOLOGIA VEGETAL||2393|BOTANICA-ANATOMIA|KAPELUSZ||1971||BAJA POR DETERIORO 17-05-02 JH
12277|581 BOT-PER EJ2|BIOLOGIA VEGETAL||2393|BOTANICA-ANATOMIA|KAPELUSZ||1971||
12715|581 FER-MAR EJ1|BOTANICA EXPERIMENTAL||2498|BOTAMICA-EXPERIMENTOS|HUEMUL||1976||
12716|581 FER-MAR EJ2|BOTANICA EXPERIMENTAL||2498|BOTAMICA-EXPERIMENTOS|HUEMUL||1976||
12717|581 FER-MAR EJ3|BOTANICA EXPERIMENTAL||2498|BOTAMICA-EXPERIMENTOS|HUEMUL||1976||
17600|581 KLI|ESTUDIO DE LAS PLANTAS NOCIVAS||2499|PLANTAS NOCIVAS|LIMUSA||1980||
14154|581.08 MOL T1|TERAPEUTICA VEGETAL||2500|BOTANICA|SALVAT||1953||
14155|581.08 MOL TII|TERAPEUTICA VEGETAL||2500|BOTANICA|SALVAT||1953||
16963|581.09 BON|EL ARTE DE BONSAY||2501|METODO DE CULTIVO-BONSAY|ALBATROS||1990||
12382|581.1 COLC|NCOMO VIVEN LAS PLANTAS?||2502|PLANTAS|LOSADA||1945||
11448|581.5 KOH|FLORA ALPINA, FLORES DE ALTA MONTANA||2503|FLORA ALPINA|DAIMON||1963||
834|59 BOR EJ1|NOCIONES DE ZOOLOGIA||2504|ZOOLOGIA|ESTRADA||1958||
2999|59 BOR EJ2|NOCIONES DE ZOOLOGIA||2504|ZOOLOGIA|ESTRADA||1958||
3000|59 BOR EJ3|NOCIONES DE ZOOLOGIA||2504|ZOOLOGIA|ESTRADA||1958||
3546|59 BOR EJ4|NOCIONES DE ZOOLOGIA||2504|ZOOLOGIA|ESTRADA||1958||
8182|59 BOR EJ5|NOCIONES DE ZOOLOGIA||2504|ZOOLOGIA|ESTRADA||1958||
8183|59 BOR EJ6|NOCIONES DE ZOOLOGIA||2504|ZOOLOGIA|ESTRADA||1958||baja por expurgo 24-06-05
16698|59 BUR|ANIMALES. ORIGEN Y EVOLUCION DE LA VIDA||2505|ZOOLOGIA|DAIMON||1972||
15012|59 DEM EJ6|CURSO DE ZOOLOGIA||2400|ZOOLOGIA|CESARINI||1958||
17939|U 576 DER EJ7|CITOLOGIA GENERAL||2474|BIOLOGIA CELULAR|EL ATENEO||1973||
502|46-5 GAR.|GRAMATICA DE LA LENGUA CASTELLANA||2506|ESPANOL GRAMATICA|ANGEL ESTRADA||S/F||
4073|46-5 BEL|GRAMATICA DE LA LENGUA CASTELLANA||1918|ESPANOL GRAMATICA|SOPENA ARGENTINA||1954||BAJA POR DETERIORO 22/04/08
8569|U 576 DER. EJ4|CITOLOGIA GENERAL||2474|CITOLOGIA GENERAL|EL ATENEO||1960||
8571|U 576 DER. EJ6|CITOLOGIA GENERAL||2474|CITOLOGIA GENERAL|EL ATENEO||1960||
5556|U 515 DIP|GEOMETRIA DESCRIPTIVA||2507|GEOMETRIA DESCRIPTIVA|ALSINA||1962||
9182|U 519 KEM|MATEMATICAS FINITAS||2508|MATEMATICAS|CONTINENTAL||1965||
14864|511 REPA1 EJ23|ARITMETICA PARA PRIMER ANO||2086|ARITMETICA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1959||
3369|511 REPG1 EJ1|GEOMETRIA PARA 1NANO||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1960||
6752|513 REPG1 EJ3|GEOMETRIA PARA 1NANO||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1960||
8159|513 REPG1 EJ4|GEOMETRIA PARA 1NANO||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1960||
8161|513 REPG1 EJ14|GEOMETRIA PARA 1NANO||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1960||
8163|513 REPG1 EJ6|GEOMETRIA PARA 1NANO||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1960||
6671|513 REPG1 EJ19|GEOMETRIA PARA 1NANO||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1960||
19541|513 REPG1 EJ20|GEOMETRIA PARA 1NANO||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1960||
6553|511 REPA2 EJ11|ARITMETICA SEGUNDO ANO||2086|ARITMETICA|KAPELUSZ|LINSKENS MARCELA E|1960||BAJA POR EXPURGO 06/01/06
3637|513 REPG3 EJ1|GEOMETRIA 3N||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1954||
3638|513 REPG3 EJ3|GEOMETRIA 3N||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1954||EXPURGO
5377|513 REPG3 EJ4|GEOMETRIA 3N||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1954||
6766|513 REPG3 EJ6|GEOMETRIA 3N||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA E Y OTRO|1954||
237|52 CAB|ELEMENTOS DE COSMOGRAFIA||2073|ASTRONOMIA|LIBRERIA DEL COLEGIO|MEDICI HECTOR|1958||
6773|513 REPG3 EJ13|GEOMETRIA PARA TERCER ANO||2086|GEOMETRIA|KAPELUSZ|LINSKENS MARCELA Y OTRO|}954||
6002|R 59 DAN T1|TRATADO DE ZOOLOGIA||2509|ZOOLOGIA GENERAL|LABOR||1960||
6003|U 59 DAN T2|TRATADO DE ZOOLOGIA||2510|ZOOLOGIA GENERAL|LABOR||1960||
3920|59 FOX|LA PERSONALIDAD DE LOS ANIMALES||2511|ZOOLOGIA|EUDEBA||1960||
15130|59 LIE|CURSO DE ZOOLOGIA||2512|ZOOLOGIA|KAPELUSZ||1959||
5732|59 SAN EJ3|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||FALTA DE PAGINAS DETERIORO GEN
4249|59 SAN EJ5|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||BAJA POR EXPURGO 06/01/06
4250|59 SAN EJ6|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||baja por expurgo 24-06-05
5656|59 SAN EJ8|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||
6318|59 SAN EJ9|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||
6320|59 SAN EJ11|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||
8069|59 SAN EJ16|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||
8070|59 SAN EJ17|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||
8072|59 SAN EJ19|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||
14245|59 SAN EJ20|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||
14566|59 SAN EJ21|ZOOLOGIA II||2513|ZOOLOGIA|TROQUEL||1958||
8558|59 STO.USI|ZOOLOGIA GENERAL||2514|ZOOLOGIA|OMEGA|USINGER ROBERT|1960||
13905|59 VAZ EJ1|ZOOLOGIA||2424|ZOOLOGIA|DIAGRAF||1971||
14267|59 VAZ EJ2|ZOOLOGIA||2424|ZOOLOGIA|DIAGRAF||1971||
6201|59 VID EJ1|VIDA ANIMAL, ELEMENTOS DE ZOOLOGIA||2223|ZOOLOGIA-MANUALES|STELLA||1960||
11361|59 VID EJ3|VIDA ANIMAL, ELEMENTOS DE ZOOLOGIA||2223|ZOOLOGIA-MANUALES|STELLA||1960||
15766|591.15 WICM|EL MIMETISMO EN LAS PLANTAS Y EN LOS ANI||2515|ZOOLOGIA|GUADARRAMA||S/E||
14544|591.2.3 VANC|COMPENDIO DE EMBRIOLOGIA II||2516|ZOOLOGIA|UNIVERSIDAD DE BUENOS AIRES||1944||
18638|591.4 WEI|ELEMENTOS DE ANATOMIA DE LOS CORDADOS||2517|ANATOMIA ANIMAL|MC GRAW HILL||1981||
16412|591.51 CAR EJ1|LA CONDUCTA DE LOS ANIMALES||2518|PSICOLOGIA ANIMAL|SALVAT||1970||
20687|591.51 CAR EJ2|LA CONDUCTA DE LOS ANIMALES||2518|PSICOLOGIA ANIMAL|SALVAT||1970||
3191|592 CAB EJ1|LOS ANIMALES MICROSCOPICOS||2519|INVERTEBRADOS|ESPASA CALPE||1955||
7754|592 CAB EJ2|LOS ANIMALES MICROSCOPICOS||2519|INVERTEBRADOS|ESPASA CALPE||1955||
15760|591.51 AKIA|NADONDE? Y NCOMO?||2520|PSICOLOGIA ANIMAL|MIR||1973||
7766|592 CAB|LOS ANIMALES MICROSCOPICOS||2387|NATURALEZA|ESPASA CALPE||1955||
7766|592 CAB EJ3|LOS ANIMALES MICROSCOPICOS||2387|NATURALEZA|ESPASA CALPE||1955||
11868|595.7 COL.WHE|LIBROS DE ORO DEL SABER||4|HORMIGAS|NOVARO||1972||
4561|595.7 FAB|RECUERDOS ENTOLOGICOS||2521||EMECE||S/E||
12651|595.7 FABV|LA VIDA DE LOS INSECTOS||2522|INSECTOS|ESPASA CALPE||1920||
7677|595.7 JAC|LOS INSECTOS Y EL HOMBRE||2523|INSECTOS|ALAMEDA||1955||
10269|596 OMM|THE FISHES||2031|PECES|NATURE LIBRARY||1963-1964||
3187|597 CAB EJ1|PECES DE MAR Y DE AGUA DULCE||2387|PECES|ESPASA CALPE||1958||
7752|597 CAB EJ2|PECES DE MAR Y DE AGUA DULCE||2387|PECES|ESPASA CALPE||1958||
3368|597 OTE|POBLADORES DEL MAR||2178|PECES|ATLANTIDA||1954||
3186|597.6 MAR EJ1|LOS BATRACIOS Y LOS REPTILES||2524|REPTILES|ESPASA CALPE||1959||
7757|597.6 MAR EJ2|LOS BATRACIOS Y LOS REPTILES||2524|REPTILES|ESPASA CALPE||1959||
3185|598.2 MUN|EL MUNDO ALADO||4|PAJAROS|ESPASA CALPE||1955||
6449|598-2 OLR|LA AVES ARGENTINAS. UNA GUIA DE CAMPO||2525|ORNITOLOGIA ARGENTINA|UNIVERSIDAD DE TUCUMAN||1959||
12510|598.2 SEL-AND|LA UTILIDAD DE LAS AVES||2526|AVES|ALBATROS||1975||
4116|599 INC|EL CABALLO PURA SANGRE; CRIA, EXPLOTACIO||2527|CABALLO|SUDAMERICANA||1950||
4072|599 TER|EL CABALLO CRIOLLO EN LA TRADICION||2528|CABALLO|CIRCULO MILITAR||1947||
3184|599.5 CAB EJ1|MAMIFEROS MARINOS||2387|MAMIFEROS|ESPASA CALPE||1959||
